text,label
I need to collect my medicine from the polyclinic tomorrow.,healthcare
My knee has been aching quite a bit since my morning walk.,healthcare
Did you remember to take your blood pressure pills this morning?,healthcare
The doctor advised me to reduce my sugar intake.,healthcare
I have an appointment for my eye check-up next month.,healthcare
My friend just had surgery at Singapore General Hospital.,healthcare
This flu bug seems to be going around quite a lot lately.,healthcare
I should go for my annual health screening soon.,healthcare
My back pain has been bothering me for a few weeks now.,healthcare
"Remember to wear your mask when you go out, especially to the market.",healthcare
I need to check my blood sugar levels before dinner.,healthcare
The nurse gave me some good tips on managing my diet.,healthcare
Is your walking stick helping with your balance these days?,healthcare
My doctor recommended more physiotherapy for my shoulder.,healthcare
I felt a bit breathless after climbing the stairs today.,healthcare
Have you gotten your flu vaccination this year yet?,healthcare
I must remember to book my next dental appointment.,healthcare
The long queue at the clinic was quite tiring for my legs.,healthcare
This new cream for my eczema seems to be working well.,healthcare
"My eyesight isn't as good as it used to be, even with glasses.",healthcare
It's important to keep active even as we get older.,healthcare
The weather changes always seem to affect my joints.,healthcare
I try to do light exercises every morning to stay healthy.,healthcare
Are you feeling better after resting all afternoon?,healthcare
I heard they have new health programmes at the community centre.,healthcare
My recent health check-up results were quite reassuring.,healthcare
I need to schedule a follow-up visit with my cardiologist.,healthcare
"Walking helps to keep my joints supple, despite the stiffness.",healthcare
My doctor prescribed a new type of medicine for my indigestion.,healthcare
It's important to keep track of your blood pressure regularly.,healthcare
My neighbour is recovering well after his minor operation.,healthcare
The physiotherapist showed me some new exercises for my back.,healthcare
I sometimes forget if I've taken my morning pills.,healthcare
The queue at the dental clinic was surprisingly short today.,healthcare
Drinking enough water is crucial in this hot Singapore weather.,healthcare
"My eyesight has worsened a bit, so I might need new glasses soon.",healthcare
The polyclinic has started using a new online appointment system.,healthcare
Are you taking your vitamins every day like the doctor suggested?,healthcare
I found it hard to sleep last night due to the cough.,healthcare
The community nurse visited our block yesterday to offer health advice.,healthcare
This HDB flat has been our home for more than forty years.,long-term
My daughter is planning to get a new BTO flat soon.,long-term
My wife loves tending to her plants in the corridor garden.,long-term
"Since retiring, I've had more time for my grandchildren.",long-term
My son is currently working overseas in Malaysia.,long-term
I've been going to the same kopitiam for my morning kopi for decades.,long-term
Our family always gathers for Chinese New Year dinner at my sister's place.,long-term
I still remember when this whole area was just kampung.,long-term
My old car needs to go for its regular inspection soon.,long-term
We used to bring the children to East Coast Park every weekend.,long-term
My hobby is collecting old Singapore stamps.,long-term
My eldest grandchild just got accepted into NUS.,long-term
This pair of spectacles has served me well for five years.,long-term
I always enjoy reading the Straits Times newspaper every morning.,long-term
Our HDB block has a very active residents' committee.,long-term
My husband often watches the Getai performances on TV.,long-term
We've seen so many changes in Singapore over the years.,long-term
My neighbour has lived next door since we first moved in.,long-term
I inherited this antique cupboard from my grandmother.,long-term
Our family tradition is to have steamboat for reunion dinner.,long-term
My son just bought his first resale HDB flat in Jurong.,long-term
I always make sure to keep some angbaos ready for CNY.,long-term
My walking group meets at the community garden every Tuesday.,long-term
This armchair is my favourite spot for an afternoon nap.,long-term
My youngest daughter is getting married next year.,long-term
This traditional Hainanese chicken rice stall has been here for generations.,long-term
My father always told me stories about old Singapore.,long-term
