text,label,category
We thank the Sun God for a good harvest.,0,indian_cultural_events
Remember to put a few stalks of sugarcane as decoration.,0,indian_cultural_events
Have you prepared the savoury ven pongal as well?,1,indian_cultural_events
My grandchildren enjoy watching the rice boil over.,0,indian_cultural_events
Is the weather good for a Pongal outdoor celebration?,1,indian_cultural_events
I usually make both sweet and savoury varieties.,0,indian_cultural_events
Will your family gather for a special Pongal lunch?,1,indian_cultural_events
The Pongal festival brings back good memories of my village.,0,indian_cultural_events
Did you buy new clothes for Pongal too?,1,indian_cultural_events
We visit our relatives and exchange greetings.,0,indian_cultural_events
Are you going to the Pongal Mela in Little India?,1,indian_cultural_events
I remember when we used to milk the cows for Pongal.,0,indian_cultural_events
Is the Pongal festival always in January?,1,indian_cultural_events
My wife insists on cooking the pongal outdoors.,0,indian_cultural_events
Have you offered your prayers to Surya Bhagavan?,1,indian_cultural_events
The festival is a celebration of abundance and gratitude.,0,indian_cultural_events
Will you be distributing any Pongal sweets to neighbours?,1,indian_cultural_events
I love the simple joy of the Pongal festival.,0,indian_cultural_events
Did you buy fresh ginger and cardamom for the pongal?,1,indian_cultural_events
Our family enjoys the community Pongal events.,0,indian_cultural_events
Is it true that Pongal marks the start of Uttarayan?,1,indian_cultural_events
I prefer the traditional way of making pongal over the modern one.,0,indian_cultural_events
How many guests are you expecting for Pongal?,1,indian_cultural_events
My son helped me clean the kitchen for Pongal.,0,indian_cultural_events
Are there any special decorations you put up for Pongal?,1,indian_cultural_events
The Pongal Mela has many interesting cultural performances.,0,indian_cultural_events
Did you remember to get fresh coconut for the chutney?,1,indian_cultural_events
We always make a lot of vadai to go with the pongal.,0,indian_cultural_events
Is the community center hosting a Pongal celebration this year?,1,indian_cultural_events
I miss the Bullock cart races from back home.,0,indian_cultural_events
Have you shared your Pongal greetings with your friends?,1,indian_cultural_events
The smell of fresh jaggery boiling is wonderful.,0,indian_cultural_events
Will your grandchildren help with drawing the kolam?,1,indian_cultural_events
Have you tried the new thosai stall at the hawker centre?,1,indian_cultural_events
I walk at Bishan Park every morning for exercise.,0,indian_cultural_events
Are you attending the temple prayers this Friday?,1,indian_cultural_events
My neighbour shared some delicious homemade appam with me.,0,indian_cultural_events
Did you see the cultural show at the community club last week?,1,indian_cultural_events
I'm going to the wet market to buy fresh vegetables.,0,indian_cultural_events
Will your granddaughter be performing at the school concert?,1,indian_cultural_events
My wife loves gardening on our HDB corridor.,0,indian_cultural_events
Is it difficult to find good quality jasmine flowers now?,1,indian_cultural_events
We always have roti prata for breakfast on Sundays.,0,indian_cultural_events
Remember to take your medication after lunch.,0,indian_cultural_events
Have you visited the Indian Heritage Centre recently?,1,indian_cultural_events
My son just moved into his new BTO flat.,0,indian_cultural_events
Are you feeling better after your clinic visit?,1,indian_cultural_events
I enjoy reading the Tamil newspaper every day.,0,indian_cultural_events
Did you hear about the new senior activities at the CC?,1,indian_cultural_events
My grandson is learning to play the tabla.,0,indian_cultural_events
Will you be joining us for lunch at the Indian restaurant?,1,indian_cultural_events
I prefer using the MRT to avoid traffic.,0,indian_cultural_events
Is the weather going to be hot and humid today?,1,indian_cultural_events
My daughter-in-law makes excellent chicken briyani.,0,indian_cultural_events
Have you renewed your senior citizen pass?,1,indian_cultural_events
I like to watch old Tamil movies on the weekends.,0,indian_cultural_events
Are you planning a trip back to India soon?,1,indian_cultural_events
We celebrated my grandniece's first birthday yesterday.,0,indian_cultural_events
Did you buy fresh mangoes from the market?,1,indian_cultural_events
My friend taught me a new knitting pattern.,0,indian_cultural_events
Is the doctor's appointment at 10 AM or 11 AM?,1,indian_cultural_events
I often reminisce about my childhood in Singapore.,0,indian_cultural_events
Will you be joining the senior exercise group?,1,indian_cultural_events
My family always gathers for a big meal on public holidays.,0,indian_cultural_events
Have you tried the filter coffee from the new cafe?,1,indian_cultural_events
I'm meeting my old school friends for tea this afternoon.,0,indian_cultural_events
Is the community club organising any bus trips for seniors?,1,indian_cultural_events
My wife is very particular about her daily prayers.,0,indian_cultural_events
Did you get your eyes checked at the polyclinic?,1,indian_cultural_events
I enjoy watching the local news on Channel 5.,0,indian_cultural_events
Are you still practising your classical dance?,1,indian_cultural_events
My son takes me for a drive around Singapore every Sunday.,0,indian_cultural_events
Have you finished reading that Tamil novel I lent you?,1,indian_cultural_events
I love visiting the Botanic Gardens early in the morning.,0,indian_cultural_events
Is the library still open on Sundays?,1,indian_cultural_events
My granddaughter is doing very well in her PSLE exams.,0,indian_cultural_events
Will you be attending the wedding reception next month?,1,indian_cultural_events
I miss the simple life we had in the kampong.,0,indian_cultural_events
Did you hear about the new community garden in our estate?,1,indian_cultural_events
My favourite hobby is tending to my small vegetable patch.,0,indian_cultural_events
Are you taking the bus or the MRT to the city?,1,indian_cultural_events
I enjoy listening to old Indian classical music.,0,indian_cultural_events
Have you considered joining the senior citizen's club?,1,indian_cultural_events
My wife is cooking mutton curry for dinner tonight.,0,indian_cultural_events
Is it true that the elderly get discounts on public transport?,1,indian_cultural_events
I remember buying groceries from the mama shop downstairs.,0,indian_cultural_events
Will you be celebrating your wedding anniversary soon?,1,indian_cultural_events
My son often brings me food from his favourite hawker stall.,0,indian_cultural_events
Did you watch the Indian movies on Netflix?,1,indian_cultural_events
I enjoy sitting on my balcony and watching the world go by.,0,indian_cultural_events
Are your grandchildren coming to stay for the school holidays?,1,indian_cultural_events
My knees have been aching a bit lately.,0,indian_cultural_events
Have you seen the new mural painting near the block?,1,indian_cultural_events
I prefer a light breakfast of idli and sambar.,0,indian_cultural_events
Is the barber shop still open on Sundays?,1,indian_cultural_events
My sister calls me every day from Chennai.,0,indian_cultural_events
Will you be helping with the temple's annual fundraising?,1,indian_cultural_events
I miss having a bigger kitchen to cook in.,0,indian_cultural_events
Did you manage to get a good deal on the air fryer?,1,indian_cultural_events
My daughter bought me a new smart phone last week.,0,indian_cultural_events
Are you going to the market before the rain starts?,1,indian_cultural_events
I like to keep my house clean and tidy.,0,indian_cultural_events
Have you heard from your cousin in Australia?,1,indian_cultural_events
My back sometimes gives me trouble after long walks.,0,indian_cultural_events
Is the bus stop still the same after the road works?,1,indian_cultural_events
I remember taking the ferry to Pulau Ubin for picnics.,0,indian_cultural_events
Will you be visiting the doctor for your annual check-up?,1,indian_cultural_events
My favourite pastime is solving Sudoku puzzles.,0,indian_cultural_events
Did you get the fresh fish from the market this morning?,1,indian_cultural_events
I enjoy the quiet mornings before the city wakes up.,0,indian_cultural_events
