text,label
"Yes, it's just a short walk away.",0
Do you remember the old black-and-white television shows?,1
Those were simpler times.,0
My neighbour is having a big birthday celebration this weekend.,0
Are you invited?,1
"Yes, I'm looking forward to it.",0
Have you tried the new fishball noodles at the kopitiam?,1
I heard they are very famous.,0
I enjoy listening to the morning radio programmes.,0
What station do you usually listen to?,1
I listen to Capital 95.8 FM.,0
The bus journey was quite smooth this afternoon.,0
Did you manage to get a seat?,1
"Yes, I was lucky.",0
I need to buy some fresh eggs from the wet market.,0
Are the eggs cheaper at the market or supermarket?,1
"Usually, the wet market is a bit cheaper for fresh produce.",0
My grandchildren taught me how to play some phone games.,0
Are they fun?,1
They are quite addictive!,0
Do you still visit the community library often?,1
I go there to read newspapers and magazines.,0
I think the cost of living in Singapore is getting higher.,0
"It's true, everything seems more expensive now.",0
Have you seen the new exercise equipment installed at the park?,1
"Yes, they look quite sturdy.",0
My son-in-law brought us some delicious durian today.,0
What type of durian was it?,1
"It was Mao Shan Wang, very rich and bitter.",0
Did you manage to catch the fireworks display on National Day?,1
We watched it from my HDB balcony.,0
I need to renew my passport soon.,0
Is it easy to do it online now?,1
"Yes, my daughter helped me with the application.",0
The bus arrived right on time this morning.,0
"That's good, no need to wait long.",0
Do you remember the old playgrounds with terrazzo slides?,1
They were quite adventurous for children back then.,0
I'm planning to cook some bak kut teh for dinner.,0
What ingredients do you need for it?,1
"I need pork ribs, garlic, and some herbs.",0
Have you heard about the new initiatives for seniors?,1
I heard they are offering more subsidies for healthcare.,0
My daughter bought me a new smart watch.,0
Does it track your steps?,1
"Yes, and it reminds me to drink water.",0
Is the hawker centre open on public holidays?,1
"Most stalls are, but some close for a break.",0
I need to buy some medicine from the pharmacy.,0
Is the pharmacy near the polyclinic?,1
"Yes, it's just across the road.",0
Do you enjoy listening to oldies music?,1
"Yes, it brings back fond memories.",0
My neighbour gave me some homemade pineapple tarts.,0
They are delicious for CNY.,0
Have you tried the new bubble tea shop at the mall?,1
"No, I usually stick to my kopi-o.",0
What a big crowd at the pasar malam tonight!,0
Are you going to buy anything?,1
I just want to walk around and soak in the atmosphere.,0
I sometimes miss the old wet markets before they were upgraded.,0
Do you remember the raw charm of those places?,1
"Yes, the hustle and bustle was unique.",0
My son offered to drive me to the Botanic Gardens.,0
That's very thoughtful of him.,0
Is your favourite stall at the hawker centre still affordable?,1
"Their prices are still reasonable, thank goodness.",0
I need to get some new shoes for walking.,0
Do you know any good shoe shops?,1
I usually buy mine from Bata.,0
Have you heard about the upcoming senior fitness programme?,1
I think it's held at the community centre.,0
The MRT station is quite far from my HDB block.,0
Do you take a feeder bus?,1
"Yes, the feeder bus is very convenient.",0
I saw a few familiar faces at the kopitiam this morning.,0
Did you catch up with them?,1
We chatted for a bit over kopi.,0
My doctor advised me to reduce my sugar intake.,0
Are you drinking kopi-o kosong now?,1
"Yes, it takes some getting used to.",0
Do you remember the old school buses with wooden seats?,1
Those were quite uncomfortable!,0
I'm thinking of trying a new hobby.,0
What kind of hobby are you considering?,1
Maybe some simple gardening or knitting.,0
Have you seen the new public park that just opened?,1
It has many beautiful flowers.,0
The queue for the chicken rice was so long at lunch.,0
Did you decide to eat something else?,1
"Yes, I went for the fish soup instead.",0
My daughter is planning a trip for us next year.,0
Maybe Taiwan or Japan.,0
Is the wet market usually less crowded in the afternoon?,1
"Yes, most people go in the morning.",0
I need to buy some fresh prawns for steamboat tonight.,0
Are the prawns fresh today?,1
They look very lively.,0
Do you remember the old mobile hawkers who went door to door?,1
They sold all sorts of snacks and essentials.,0
My son helped me renew my passport online.,0
"That's very convenient, isn't it?",1
"Yes, it saved me a trip to the ICA.",0
I sometimes find it hard to fall asleep at night.,0
Have you tried drinking warm milk before bed?,1
I'll give that a try tonight.,0
The community centre is offering a new computer class for seniors.,0
Are you interested in joining?,1
I might consider it to learn more about the internet.,0
What a heavy downpour just now!,0
Did you get caught in the rain?,1
"Luckily, I was already home.",0
My granddaughter taught me how to use YouTube to watch old shows.,0
"That's a good way to revisit memories, isn't it?",1
"Yes, I watched some old Getai performances.",0
Have you tried the new wanton mee stall at the hawker centre?,1
Their char siew is very tender.,0
I need to go to the bank to deposit a cheque.,0
Is there a long queue at the bank today?,1
I think it should be fine during off-peak hours.,0
Do you remember the old traditional barbershops?,1
They had a unique charm.,0
My son helped me install a new fan in my living room.,0
"That's good, it's very hot these days.",0
What are you planning to do for the upcoming Hari Raya?,1
We will visit relatives and have a big meal.,0
Have you renewed your yearly season parking ticket?,1
I did it last week through the HDB app.,0
What a peaceful way to start the day!,0
Is the new polyclinic building fully operational yet?,1
"Yes, they have more consultation rooms now.",0
My neighbour cooked too much food and shared some with me.,0
What a kind gesture!,0
Do you still meet up with your old friends regularly?,1
We try to meet for coffee once a month.,0
I need to buy some fresh spices from the wet market.,0
Are the prices for ginger and garlic reasonable?,1
They seem to be about the same as last week.,0
"The MRT system is very efficient, isn't it?",1
"Yes, it makes commuting so much easier.",0
My daughter is teaching me how to use online banking.,0
Is it secure and easy to understand?,1
"It takes some getting used to, but it's quite safe.",0
Have you heard about the new arts festival happening next month?,1
I saw some posters for it at the community centre.,0
I sometimes miss the old roadside stalls that sold satay.,0
Do you remember how delicious they were?,1
"Yes, the charcoal-grilled flavour was unforgettable.",0
My son helped me re-arrange my living room furniture.,0
It looks much brighter now.,0
What a lovely day for a walk in the park!,0
Are you going for your afternoon nap soon?,1
"Yes, I feel a bit sleepy after lunch.",0
Did you manage to get some good deals at the supermarket sale?,1
I bought some cooking oil and rice at a discount.,0
I need to go to the optical shop to get my eyes checked.,0
Is it important to get regular eye check-ups?,1
"Yes, especially as we get older.",0
